PerformanceCalculator.Tests/Containers/TestsAutofac/AutofacPerformanceTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsDryIoc/DryIocPerformanceTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsGrace/TestCaseCTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsLightInject/LightInjectPerformanceTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsNinject/TestCaseBTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsSimpleInjector/SimpleInjectorPerformanceTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsStructureMap/StructureMapPerformanceTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsUnity/UnityPerformanceTests.cs;14;2
PerformanceCalculator.Tests/Containers/TestsWindsor/WindsorPerformanceTests.cs;14;2
PerformanceCalculator/Containers/TestsStructureMap/StructureMapPerformanceTest.cs;14;2
PerformanceCalculator/Containers/TestsUnity/UnityPerformanceTest.cs;14;2
PerformanceCalculator.Tests/Containers/TestsNinject/TestCaseCTests.cs;13;2
PerformanceCalculator/Containers/PerformanceTest.cs;13;2
MasterThesis/Adrian Mularczyk - Prezentacja.pdf;12;1
MasterThesis/Adrian Mularczyk - Prezentacja.tex;12;1
PerformanceCalculator.Tests/Containers/TestsGrace/TestCaseATests.cs;12;2
PerformanceCalculator.Tests/Containers/TestsLightInject/TestCaseDTests.cs;12;2
PerformanceCalculator.Tests/Containers/TestsNinject/TestCaseATests.cs;12;2
PerformanceCalculator/Interfaces/IRegistration.cs;12;2
NiquIoC/ContainerMember.cs;12;2
PerformanceCalculator.Tests/Containers/TestsSimpleInjector/TestCaseDTests.cs;11;2
PerformanceCalculator.Tests/Containers/TestsStructureMap/TestCaseDTests.cs;11;2
PerformanceCalculator.Tests/Containers/TestsWindsor/TestCaseDTests.cs;11;2
PerformanceCalculator/Containers/TestsAutofac/AutofacRegistration.cs;11;2
PerformanceCalculator/Containers/TestsGrace/GracePerformanceTest.cs;11;2
PerformanceCalculator/Containers/TestsNiquIoC_Full/NiquIoCFullPerformanceTest.cs;11;1
PerformanceCalculator/Containers/TestsNiquIoC_Partial/NiquIoCPartialPerformanceTest.cs;11;1
SampleContainer/SampleContainer.csproj;11;2
PerformanceCalculator.Tests/CheckHelper.cs;10;2
PerformanceCalculator.Tests/Containers/TestsAutofac/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsDryIoc/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsGrace/GracePerformanceTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsGrace/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNinject/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCFull/TestCaseATests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCFull/TestCaseBTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCFull/TestCaseCTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCFull/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCPartial/TestCaseATests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCPartial/TestCaseBTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCPartial/TestCaseCTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCPartial/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/Containers/TestsUnity/TestCaseDTests.cs;10;2
PerformanceCalculator.Tests/packages.config;10;2
PerformanceCalculator/Containers/TestsGrace/GraceRegistration.cs;10;2
PerformanceCalculator/Containers/TestsSimpleInjector/SimpleInjectorRegistration.cs;10;2
PerformanceCalculator/packages.config;10;2
NiquIoC.Test.PerHttpContext/NiquIoC.Test.PerHttpContext.csproj;10;2
PerformanceTests/ClassATests.cs;10;2
DryIoc/DryIoc/Container.cs;9;2
DryIoc/packages.config;9;2
PerformanceCalculator.Tests/Containers/TestsNinject/NinjectPerformanceTests.cs;9;2
PerformanceCalculator/Containers/TestsDryIoc/DryIocRegistration.cs;9;2
PerformanceCalculator/Containers/TestsStructureMap/StructureMapRegistration.cs;9;2
PerformanceCalculator/Containers/TestsUnity/UnityRegistration.cs;9;2
PerformanceCalculator/Containers/TestsWindsor/WindsorRegistration.cs;9;2
PerformanceCalculator/Interfaces/ITestCase.cs;9;2
NiquIoC/Interfaces/IContainer.cs;9;2
NiquIoC.Test/ClassDefinitions/ClassBasicDefinitions.cs;9;1
PerformanceCalculator/ConsoleWriteTestResults.cs;8;2
PerformanceCalculator/Containers/Registration.cs;8;2
PerformanceCalculator/Containers/TestsLightInject/LightInjectRegistration.cs;8;2
PerformanceCalculator/Containers/TestsNinject/NinjectRegistration.cs;8;2
PerformanceCalculator/Containers/TestsNiquIoCFull/NiquIoCFullRegistration.cs;8;2
PerformanceCalculator/Containers/TestsNiquIoCPartial/NiquIoCPartialRegistration.cs;8;2
PerformanceCalculator/Interfaces/IResolving.cs;8;2
PerformanceCalculator/TestCase/TestCaseA/FactoryMethodTestCaseA.cs;8;2
PerformanceCalculatorRunner/Models/WriteKind.cs;8;2
PerformanceCalculatorRunner/Writers/CsvHorizontalFileWriter.cs;8;2
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Full/NiquIoCFullPerformanceTests.cs;8;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Full/TestCaseBTests.cs;8;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Partial/TestCaseBTests.cs;8;1
PerformanceCalculator/Containers/TestsAutofac/TestCaseA.cs;8;1
DryIoc/DryIoc/ImTools.cs;7;2
MasterThesis/images/PerformanceCalculator_Resolve.txt;7;1
PerformanceCalculator.Common/RegistrationKind.cs;7;2
PerformanceCalculator.Common/TestCaseName.cs;7;2
PerformanceCalculator.Common/TestResult.cs;7;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCFull/NiquIoCFullPerformanceTests.cs;7;2
PerformanceCalculator.Tests/Containers/TestsNiquIoCPartial/NiquIoCPartialPerformanceTests.cs;7;2
PerformanceCalculator/Interfaces/IPerformanceTest.cs;7;2
PerformanceCalculator/PerformanceTestFactory.cs;7;2
PerformanceCalculator/TestCase/TestCaseB/FactoryMethodTestCaseB.cs;7;2
PerformanceCalculator/TestCase/TestCaseD/FactoryMethodTestCaseD.cs;7;2
PerformanceCalculatorRunner/Interfaces/IPerformanceTestsRunner.cs;7;2
PerformanceCalculatorRunner/Writers/CsvVerticalFileWriter.cs;7;2
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Full/TestCaseCTests.cs;7;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Partial/TestCaseCTests.cs;7;1
PerformanceCalculator/Containers/TestsNiquIoC_Full/TestCaseB.cs;7;1
PerformanceCalculator/Containers/TestsNiquIoC_Full/TestCaseC.cs;7;1
PerformanceCalculator/Containers/TestsSimpleInjector/TestCaseA.cs;7;1
PerformanceCalculator/Containers/TestsSimpleInjector/TestCaseC.cs;7;1
PerformanceCalculator/Containers/TestsStructureMap/TestCaseA.cs;7;1
PerformanceCalculator/Containers/TestsUnity/TestCaseA.cs;7;1
PerformanceCalculator/Containers/TestsUnity/TestCaseB.cs;7;1
PerformanceCalculator/Containers/TestsWindsor/TestCaseA.cs;7;1
PerformanceCalculator/Containers/TestsWindsor/TestCaseC.cs;7;1
PerformanceCalculator/Containers/TestsAutofac/TestCaseB.cs;7;1
PerformanceCalculator.Tests.PerHttpContext/PerformanceCalculator.Tests.PerHttpContext.csproj;7;1
MasterThesis/images/FullEmitFunction_CreateObjectFunction.PNG;6;1
MasterThesis/images/FullEmitFunction_IsTransient.PNG;6;1
PerformanceCalculator.Common/ContainerName.cs;6;2
PerformanceCalculator.Common/PerformanceCalculator.Common.csproj;6;2
PerformanceCalculator.Common/Properties/AssemblyInfo.cs;6;2
PerformanceCalculator.Tests/Properties/AssemblyInfo.cs;6;2
PerformanceCalculator/Containers/TestsAutofac/AutofacResolving.cs;6;2
PerformanceCalculator/Containers/TestsDryIoc/DryIocResolving.cs;6;2
PerformanceCalculator/Containers/TestsGrace/GraceResolving.cs;6;2
PerformanceCalculator/PerformanceCalculatorArguments.cs;6;2
PerformanceCalculator/Properties/AssemblyInfo.cs;6;2
PerformanceCalculator/TestCase/TestCaseC/FactoryMethodTestCaseC.cs;6;2
PerformanceCalculatorRunner/Helpers/PerformanceTestCasesRunnerHelper.cs;6;2
PerformanceCalculatorRunner/Helpers/ProcessHelper.cs;6;2
PerformanceCalculatorRunner/Properties/AssemblyInfo.cs;6;2
PerformanceCalculatorRunner/Writers/FileWriter.cs;6;2
PerformanceCalculatorRunner/Writers/LatexTableWriter.cs;6;1
PerformanceCalculatorRunner/Writers/RegisterAndResolveCsvHorizontalFileWriter.cs;6;2
PerformanceCalculatorRunner/Writers/RegisterAndResolveCsvVerticalFileWriter.cs;6;2
PerformanceCalculatorRunner/Writers/RegisterCsvHorizontalFileWriter.cs;6;2
PerformanceCalculatorRunner/Writers/ResolveCsvHorizontalFileWriter.cs;6;2
PerformanceCalculatorRunner/Writers/WriterFactory.cs;6;2
.gitignore;6;3
NiquIoC.sln;6;3
NiquIoC.Test.PerHttpContext/PartialEmitFunction/ResolveWithBuildUp/RegisterClassWithDependencyMethodTests.cs;6;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/ResolveWithBuildUp/RegisterClassWithDependencyPropertyAndDependencyMethodTests.cs;6;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/ResolveWithBuildUp/RegisterClassWithDependencyPropertyTests.cs;6;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/ResolveWithBuildUp/RegisterInterfaceWithDependencyMethodTests.cs;6;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/ResolveWithBuildUp/RegisterInterfaceWithDependencyPropertyAndDependencyMethodTests.cs;6;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/ResolveWithBuildUp/RegisterInterfaceWithDependencyPropertyTestsy.cs;6;2
PerformanceCalculator/Containers/TestsDryIoc/TestCaseB.cs;6;1
PerformanceCalculator/Containers/TestsDryIoc/TestCaseC.cs;6;1
PerformanceCalculator/Containers/TestsLightInject/TestCaseA.cs;6;1
PerformanceCalculator/Containers/TestsLightInject/TestCaseB.cs;6;1
PerformanceCalculator/Containers/TestsLightInject/TestCaseC.cs;6;1
PerformanceCalculator/Containers/TestsNiquIoC_Partial/TestCaseC.cs;6;1
PerformanceCalculator/Containers/TestsStructureMap/TestCaseC.cs;6;1
PerformanceCalculator/Containers/TestsAutofac/TestCaseC.cs;6;1
PerformanceCalculator/Containers/TestsDryIoc/TestCaseA.cs;6;1
PerformanceCalculator/Containers/TestsSimpleInjector/TestCaseB.cs;6;1
PerformanceCalculator/Containers/TestsUnity/TestCaseC.cs;6;1
PerformanceCalculator/Containers/TestsWindsor/TestCaseB.cs;6;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsNiquIoC_Full/TestCaseBTests.cs;6;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsNiquIoC_Full/TestCaseCTests.cs;6;1
NiquIoC/Interfaces/IContainerMember.cs;6;1
PerformanceTests/ClassASingletonTests.cs;6;1
PerformanceTests/ClassATransientTests.cs;6;1
DryIoc/DryIoc.csproj;5;2
DryIoc/DryIoc/AsyncExecutionFlowScopeContext.cs;5;2
DryIoc/Properties/AssemblyInfo.cs;5;2
"MasterThesis/Adrian Mularczyk - O\305\233wiadczenie.tex";5;1
MasterThesis/images/DependencyConstructor.png;5;2
MasterThesis/images/Example_Emit.png;5;1
MasterThesis/images/FullEmitFunction_AddObjectCreatedByObjectLifetimeManager.PNG;5;1
MasterThesis/images/FullEmitFunction_CreateInstanceFunction.PNG;5;1
MasterThesis/images/FullEmitFunction_CreateObjectFunctionPrivate.PNG;5;1
MasterThesis/images/FullEmitFunction_GetObject.PNG;5;1
MasterThesis/images/FullEmitFunction_IsSingleton.PNG;5;1
MasterThesis/images/FullEmitFunction_Resolve.PNG;5;1
MasterThesis/images/FullEmitFunction_ValidateTypesCache.PNG;5;1
MasterThesis/images/IContainer.png;5;2
MasterThesis/images/PartialEmitFunction_CreateObjectFunction.PNG;5;1
MasterThesis/images/Solid_without.png;5;1
MasterThesis/images/TestB.dia;5;2
MasterThesis/images/TestB.png;5;2
MasterThesis/images/TestC.dia;5;2
MasterThesis/images/TestC.png;5;2
PerformanceCalculator/Containers/TestsLightInject/LightInjectResolving.cs;5;2
PerformanceCalculator/Containers/TestsNinject/NinjectResolving.cs;5;2
PerformanceCalculator/Containers/TestsNiquIoCFull/NiquIoCFullResolving.cs;5;2
PerformanceCalculator/Containers/TestsNiquIoCPartial/NiquIoCPartialResolving.cs;5;2
PerformanceCalculator/Containers/TestsSimpleInjector/SimpleInjectorResolving.cs;5;2
PerformanceCalculator/Containers/TestsStructureMap/StructureMapResolving.cs;5;2
PerformanceCalculator/Containers/TestsUnity/UnityResolving.cs;5;2
PerformanceCalculator/Containers/TestsWindsor/WindsorResolving.cs;5;2
PerformanceCalculator/Interfaces/IWriteTestResults.cs;5;2
PerformanceCalculator/TestCase/TestCase.cs;5;2
PerformanceCalculator/TestCase/TestCaseA/PerThreadTestCaseA.cs;5;2
PerformanceCalculator/TestCase/TestCaseA/SingletonTestCaseA.cs;5;2
PerformanceCalculator/TestCase/TestCaseA/TransientSingletonTestCaseA.cs;5;2
PerformanceCalculator/TestCase/TestCaseA/TransientTestCaseA.cs;5;2
PerformanceCalculator/TestCase/TestCaseB/PerThreadTestCaseB.cs;5;2
PerformanceCalculator/TestCase/TestCaseB/SingletonTestCaseB.cs;5;2
PerformanceCalculator/TestCase/TestCaseB/TransientSingletonTestCaseB.cs;5;2
PerformanceCalculator/TestCase/TestCaseB/TransientTestCaseB.cs;5;2
PerformanceCalculator/TestCase/TestCaseC/PerThreadTestCaseC.cs;5;2
PerformanceCalculator/TestCase/TestCaseC/SingletonTestCaseC.cs;5;2
PerformanceCalculator/TestCase/TestCaseC/TransientSingletonTestCaseC.cs;5;2
PerformanceCalculator/TestCase/TestCaseC/TransientTestCaseC.cs;5;2
PerformanceCalculator/TestCase/TestCaseD/PerThreadTestCaseD.cs;5;2
PerformanceCalculator/TestCase/TestCaseD/SingletonTestCaseD.cs;5;2
PerformanceCalculator/TestCase/TestCaseD/TransientSingletonTestCaseD.cs;5;2
PerformanceCalculator/TestCase/TestCaseD/TransientTestCaseD.cs;5;2
PerformanceCalculator/TestCasesData/Test_A.cs;5;2
PerformanceCalculator/TestCasesData/Test_B.cs;5;2
PerformanceCalculator/TestCasesData/Test_C.cs;5;2
PerformanceCalculator/TestCasesData/Test_D.cs;5;2
PerformanceCalculatorRunner/App.config;5;2
PerformanceCalculatorRunner/Interfaces/IWriter.cs;5;2
PerformanceCalculatorRunner/PerformanceTestsRunner.cs;5;2
PerformanceCalculatorRunner/Writers/RegisterCsvVerticalFileWriter.cs;5;2
PerformanceCalculatorRunner/Writers/RegisterLatexTableWriter.cs;5;1
PerformanceCalculatorRunner/Writers/ResolveCsvVerticalFileWriter.cs;5;2
PerformanceTestsResults.xlsx;5;2
NiquIoC/Resolver/PartialEmitFunctionResolver.cs;5;2
NiquIoC.Test.WebApplication/NiquIoC.Test.WebApplication.csproj;5;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/BuildUp/BuildUpForClassWithDependencyMethodTests.cs;5;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/BuildUp/BuildUpForClassWithDependencyPropertyTests.cs;5;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/BuildUp/BuildUpForInterfaceWithDependencyMethodTests.cs;5;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/BuildUp/BuildUpForInterfaceWithDependencyPropertyTestsy.cs;5;2
NiquIoC.Test.WebApplication/Controllers/DefaultController.cs;5;2
PerformanceCalculator/Containers/TestCaseB.cs;5;1
PerformanceCalculator/Containers/TestCaseC.cs;5;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Full/TestCaseATests.cs;5;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Partial/TestCaseATests.cs;5;1
PerformanceCalculator/Containers/TestsNiquIoC_Full/TestCaseA.cs;5;1
PerformanceCalculatorRunner/PerformanceTestCasesWriterHelper.cs;5;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Partial/NiquIoCPerformanceTests.cs;5;1
PerformanceCalculator/Containers/TestsNiquIoC_Partial/TestCaseB.cs;5;1
PerformanceCalculator/Containers/TestsStructureMap/TestCaseB.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsDryIoc/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsDryIoc/TestCaseCTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsLightInject/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsLightInject/TestCaseCTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsNiquIoC_Full/TestCaseATests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsNiquIoC_Partial/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsNiquIoC_Partial/TestCaseCTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsSimpleInjector/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsSimpleInjector/TestCaseCTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsStructureMap/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsStructureMap/TestCaseCTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsUnity/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsUnity/TestCaseCTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsWindsor/TestCaseBTests.cs;5;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsWindsor/TestCaseCTests.cs;5;1
NiquIoC/FullEmitFunctionResolve.cs;5;1
NiquIoC.Test/Resolve/PartialEmitFunction/CommonTests.cs;5;1
PerformanceTests/packages.config;5;1
PerformanceTests/ClassCTransient_100_Tests.cs;5;1
PerformanceTests/ClassCTransient_10_Tests.cs;5;1
NiquIoC.Test/ClassDefinitions.cs;5;1
NiquIoC.Test/ContainerTests.cs;5;1
Test/SampleContainer.Test.csproj;5;2
Test/UnitTest1.cs;5;1
DryIoc/DryIoc/FastExpressionCompiler.cs;4;2
"MasterThesis/Adrian Mularczyk - O\305\233wiadczenie.pdf";4;1
MasterThesis/images/ContainerMember.png;4;1
MasterThesis/images/DependencyMethod.png;4;2
MasterThesis/images/DependencyProperty.png;4;2
MasterThesis/images/Example_Abs.png;4;1
MasterThesis/images/Example_Classes.PNG;4;1
MasterThesis/images/Example_Container.png;4;1
MasterThesis/images/Example_Container2.png;4;1
MasterThesis/images/Example_Delegate.png;4;1
MasterThesis/images/IContainerBuildUp.png;4;1
MasterThesis/images/IContainerMember.png;4;2
MasterThesis/images/IContainerRegister.png;4;1
MasterThesis/images/IContainerResolve.png;4;1
MasterThesis/images/IObjectLifetimeManager.png;4;2
MasterThesis/images/PartialEmitFunction_CreateInstanceFunction.PNG;4;1
MasterThesis/images/PartialEmitFunction_GetObject.PNG;4;1
MasterThesis/images/PartialEmitFunction_Resolve.PNG;4;1
MasterThesis/images/PerformanceCalculator_Register.txt;4;1
MasterThesis/images/PerformanceCalculator_Resolve_Splitted.txt;4;1
MasterThesis/images/PresentationConnect.jpg;4;1
MasterThesis/images/PresentationDIP.png;4;1
MasterThesis/images/PresentationDependency.png;4;1
MasterThesis/images/PresentationEmit.png;4;1
MasterThesis/images/PresentationFull.dia;4;1
MasterThesis/images/PresentationFull.png;4;1
MasterThesis/images/PresentationPartial.dia;4;1
MasterThesis/images/PresentationPartial.png;4;1
MasterThesis/images/PresentationWinner.jpg;4;1
MasterThesis/images/Solid_with.png;4;1
MasterThesis/images/TestA.dia;4;2
MasterThesis/images/TestA.png;4;2
MasterThesis/images/TestD.dia;4;2
MasterThesis/images/TestD.png;4;2
PerformanceCalculator/Containers/Resolving.cs;4;1
PerformanceCalculator/Containers/TestsNiquIoCFull/NiquIoCFullPerformanceTest.cs;4;2
PerformanceCalculator/Containers/TestsNiquIoCPartial/NiquIoCPartialPerformanceTest.cs;4;2
PerformanceCalculator/Exceptions/PerformanceTestNotFoundException.cs;4;2
PerformanceCalculatorRunner/Models/FinalTestResult.cs;4;2
PerformanceCalculatorRunner/Models/PerformanceTestCase.cs;4;2
PerformanceCalculatorRunner/Writers/ResolveLatexTableWriter.cs;4;1
NiquIoC.Test.FullEmitFunction/CommonTests.cs;4;1
NiquIoC.Test.PartialEmitFunction/CommonTests.cs;4;1
MasterThesis/images/PerformanceCalculator_Resolve.csv;4;2
NiquIoC.Test.PerHttpContext/FullEmitFunction/RegisterGenericTypeForClassTests.cs;4;2
NiquIoC.Test.PerHttpContext/FullEmitFunction/RegisterGenericTypeForInterfaceTests.cs;4;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/BuildUp/BuildUpForClassWithDependencyPropertyAndDependencyMethodTests.cs;4;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/BuildUp/BuildUpForInterfaceWithDependencyPropertyAndDependencyMethodTests.cs;4;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/RegisterGenericTypeForClassTests.cs;4;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/RegisterGenericTypeForInterfaceTests.cs;4;2
NiquIoC.Test.PerHttpContext/PartialEmitFunction/RegisterTypeForClassTests.cs;4;2
.vs/config/applicationhost.config;4;2
NiquIoC/Interfaces/IObjectLifetimeManager.cs;4;1
NiquIoC/Resolve/FullEmitFunctionResolve.cs;4;1
PerformanceCalculator.Tests/Containers/TestsNiquIoC_Partial/NiquIoCPartialPerformanceTests.cs;4;1
PerformanceCalculator/TestCases/Test_C.cs;4;1
PerformanceCalculator/TestCases/Test_B.cs;4;1
NiquIoC.Test/PartialEmitFunction/Singleton/BuildUp/BuildUpForClassWithDependencyPropertyTests.cs;4;1
NiquIoC.Test/PartialEmitFunction/Singleton/BuildUp/BuildUpForInterfaceWithDependencyPropertyTestsy.cs;4;1
NiquIoC.Test/PartialEmitFunction/Transient/BuildUp/BuildUpForClassWithDependencyPropertyTests.cs;4;1
NiquIoC.Test/PartialEmitFunction/Transient/BuildUp/BuildUpForInterfaceWithDependencyPropertyTestsy.cs;4;1
PerformanceCalculator/Containers/TestsNiquIoC_Partial/TestCaseA.cs;4;1
PerformanceCalculatorRunner/PerformanceTestsRunners/NiquIoCPeformanceTestsRunner.cs;4;1
PerformanceCalculatorRunner/PerformanceTestsRunners/PerformanceTestsRunner.cs;4;1
PerformanceCalculatorRunner/FinalTestResult.cs;4;1
PerformanceCalculator/App.config;4;1
PerformanceCalculator/Containers/TestsAutofac/AutofacPerformance.cs;4;1
PerformanceCalculator/Containers/TestsDryIoc/DryIocPerformance.cs;4;1
PerformanceCalculator/Containers/TestsLightInject/LightInjectPerformance.cs;4;1
PerformanceCalculator/Containers/TestsNiquIoC_Full/NiquIoCFullPerformance.cs;4;1
PerformanceCalculator/Containers/TestsSimpleInjector/SimpleInjectorPerformance.cs;4;1
PerformanceCalculator/Containers/TestsStructureMap/StructureMapPerformance.cs;4;1
PerformanceCalculator/Containers/TestsUnity/UnityPerformance.cs;4;1
PerformanceCalculator/Containers/TestsWindsor/WindsorPerformance.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsDryIoc/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsLightInject/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsNiquIoC_Partial/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsSimpleInjector/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsStructureMap/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsUnity/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsWindsor/TestCaseATests.cs;4;1
PerformanceCalculator.Tests.WebApp/PerformanceCalculator.Tests.WebApp.csproj;4;1
PerformanceCalculator.Tests.PerHttpContext/Containers/TestsAutofac/TestCaseBTests.cs;4;1
